id,osm_id,name,dtype,distance,people_local,people_total
32,591,Ботанический сад СО РАН,direct,28500,18854,915307
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,750,11562,17509
28,290224818,У моря обского,direct,13000,4074,220728
8,53003964,Тимирязевский сквер,direct,17000,1027,1024196
9,53098200,Сквер им. Чаплыгина,direct,6250,23101,445398
27,51871600,Павловский сквер,direct,17500,623,1027438
21,-1073,Сквер за оперным,direct,23250,28,1135807
23,-907,Сухой лог,direct,16000,13872,1021553
2,-512,Заельцовский парк,direct,12500,10772,864835
6,207882123,Сквер им. Гагарина,direct,7500,31284,577741
9,53098200,Сквер им. Чаплыгина,direct,12000,8634,831771
27,51871600,Павловский сквер,direct,25750,9963,1121604
6,207882123,Сквер им. Гагарина,direct,19500,12920,1103620
12,-790,Пойма 1й Ельцовки,direct,23000,3081,1078747
30,53372014,Сквер авиастроителей,direct,13000,13464,875987
17,59547865,сквер Героев Революции,direct,15500,2358,1016760
26,25658024,Сквер ГПНТБ,direct,3250,25052,159346
31,-1019,Пойма ручья в Щ,direct,6500,5228,87834
29,53372013,ПКиО им. Ф. Дзержинского,direct,13250,9754,887984
14,25642999,Первомайский сквер,direct,24750,2678,1151378
26,25658024,Сквер ГПНТБ,direct,11250,834,992328
29,53372013,ПКиО им. Ф. Дзержинского,direct,10250,6849,630648
6,207882123,Сквер им. Гагарина,direct,13250,10002,922270
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,21250,5851,1134776
11,25768883,Сквер НГАВТ,direct,21750,5896,1118134
15,-968,Бугринская роща,direct,20750,2776,1138623
25,25657738,Берёзовая роща,direct,2250,38147,156990
8,53003964,Тимирязевский сквер,direct,15250,3654,1010812
6,207882123,Сквер им. Гагарина,direct,10250,23122,819994
27,51871600,Павловский сквер,direct,23750,1409,1053228
8,53003964,Тимирязевский сквер,direct,1000,11170,34111
13,55228146,"Парк ""Горский""",direct,1750,10191,42969
7,41848759,Парк им.Покрышкина,direct,13500,2925,920818
10,25768832,Нарымский сквер,direct,17250,883,1028969
25,25657738,Берёзовая роща,direct,11250,15044,891918
5,25692127,Монумент Славы,direct,16750,4916,1044668
5,25692127,Монумент Славы,direct,21500,5721,1129238
8,53003964,Тимирязевский сквер,direct,14250,9387,979049
25,25657738,Берёзовая роща,direct,3250,40132,304104
7,41848759,Парк им.Покрышкина,direct,250,1897,1897
27,51871600,Павловский сквер,direct,27500,62,1135840
11,25768883,Сквер НГАВТ,direct,14500,3492,1006408
24,329894924,Сосновый бор,direct,28500,144,1135955
26,25658024,Сквер ГПНТБ,direct,2250,9751,70538
17,59547865,сквер Героев Революции,direct,22750,300,1135688
8,53003964,Тимирязевский сквер,direct,5500,22287,369777
2,-512,Заельцовский парк,direct,7000,11819,250422
4,36774872,ПКиО им. Кирова (Ленинский р-н),direct,7750,34692,622392
11,25768883,Сквер НГАВТ,direct,7000,29834,684493
2,-512,Заельцовский парк,direct,14500,14703,955144
18,25642909,Центральный парк,direct,6500,21487,581481
22,-1094,Парк Кирова (Октябрьский р-н),direct,21250,23,1135388
26,25658024,Сквер ГПНТБ,direct,13750,675,1005327
15,-968,Бугринская роща,direct,2500,13433,45634
7,41848759,Парк им.Покрышкина,direct,22250,4974,1148979
26,25658024,Сквер ГПНТБ,direct,5000,44950,416186
2,-512,Заельцовский парк,direct,22500,1515,1040303
3,-510,Ботсад (город),direct,16500,2841,1013010
22,-1094,Парк Кирова (Октябрьский р-н),direct,7750,13161,765877
25,25657738,Берёзовая роща,direct,13750,678,1010879
2,-512,Заельцовский парк,direct,21750,2250,1031993
3,-510,Ботсад (город),direct,19750,870,1028090
10,25768832,Нарымский сквер,direct,15500,2943,1025167
32,591,Ботанический сад СО РАН,direct,39000,881,1143281
12,-790,Пойма 1й Ельцовки,direct,6500,14557,547519
24,329894924,Сосновый бор,direct,1500,16026,33003
24,329894924,Сосновый бор,direct,26250,5963,1108513
9,53098200,Сквер им. Чаплыгина,direct,24750,7286,1076157
25,25657738,Берёзовая роща,direct,5000,9125,487892
13,55228146,"Парк ""Горский""",direct,4000,29287,214951
19,774,Набережная (вместе),direct,6000,58563,574885
5,25692127,Монумент Славы,direct,8500,28627,657789
23,-907,Сухой лог,direct,24250,3662,1080527
19,774,Набережная (вместе),direct,8750,16805,882862
1,25973057,Троицкий сквер,direct,750,7417,17378
31,-1019,Пойма ручья в Щ,direct,23000,13743,856731
2,-512,Заельцовский парк,direct,18250,3565,1016801
32,591,Ботанический сад СО РАН,direct,26250,19154,731661
32,591,Ботанический сад СО РАН,direct,1500,2585,3573
1,25973057,Троицкий сквер,direct,7750,19416,332143
29,53372013,ПКиО им. Ф. Дзержинского,direct,5250,21006,361830
15,-968,Бугринская роща,direct,5750,20393,338613
7,41848759,Парк им.Покрышкина,direct,11000,11967,831980
22,-1094,Парк Кирова (Октябрьский р-н),direct,750,7226,10411
17,59547865,сквер Героев Революции,direct,17250,129,1040299
15,-968,Бугринская роща,direct,2000,8515,23287
13,55228146,"Парк ""Горский""",direct,4500,26244,265600
26,25658024,Сквер ГПНТБ,direct,3500,28401,187747
14,25642999,Первомайский сквер,direct,12000,4808,982974
6,207882123,Сквер им. Гагарина,direct,5250,13426,312141
8,53003964,Тимирязевский сквер,direct,8000,20590,609219
11,25768883,Сквер НГАВТ,direct,12500,2759,985797
1,25973057,Троицкий сквер,direct,21250,9540,1095095
3,-510,Ботсад (город),direct,29500,1830,1153603
10,25768832,Нарымский сквер,direct,18000,3570,1035513
27,51871600,Павловский сквер,direct,6750,12253,526274
14,25642999,Первомайский сквер,direct,6250,37383,596504
15,-968,Бугринская роща,direct,1250,775,785
10,25768832,Нарымский сквер,direct,22750,8887,1097569
5,25692127,Монумент Славы,direct,10500,24334,819924
13,55228146,"Парк ""Горский""",direct,20000,28,1123005
25,25657738,Берёзовая роща,direct,3500,40156,344260
3,-510,Ботсад (город),direct,12000,7566,879439
11,25768883,Сквер НГАВТ,direct,23000,122,1135510
6,207882123,Сквер им. Гагарина,direct,9250,15046,736467
23,-907,Сухой лог,direct,26000,2844,1132303
12,-790,Пойма 1й Ельцовки,direct,18250,1645,1029902
21,-1073,Сквер за оперным,direct,20750,5975,1091617
29,53372013,ПКиО им. Ф. Дзержинского,direct,9250,2766,597983
19,774,Набережная (вместе),direct,19000,11021,1112879
26,25658024,Сквер ГПНТБ,direct,25000,1024,1155051
32,591,Ботанический сад СО РАН,direct,36500,2159,1128328
31,-1019,Пойма ручья в Щ,direct,12500,7426,161780
1,25973057,Троицкий сквер,direct,12750,20433,786934
19,774,Набережная (вместе),direct,10750,7677,936851
3,-510,Ботсад (город),direct,6250,20196,342361
25,25657738,Берёзовая роща,direct,25000,4456,1141422
5,25692127,Монумент Славы,direct,4000,5143,251242
20,25768888,Сквер театра Глобус,direct,23750,3194,1144398
31,-1019,Пойма ручья в Щ,direct,29000,4559,1122138
13,55228146,"Парк ""Горский""",direct,8500,13583,802110
31,-1019,Пойма ручья в Щ,direct,7000,5841,97353
23,-907,Сухой лог,direct,8250,2469,578932
22,-1094,Парк Кирова (Октябрьский р-н),direct,12750,2844,1000805
16,25642995,Сквер Оперного театра,direct,27000,1054,1154657
23,-907,Сухой лог,direct,7250,12856,565561
12,-790,Пойма 1й Ельцовки,direct,14500,17088,1011946
31,-1019,Пойма ручья в Щ,direct,27750,3047,1078073
10,25768832,Нарымский сквер,direct,25500,539,1136379
12,-790,Пойма 1й Ельцовки,direct,22500,10863,1068207
15,-968,Бугринская роща,direct,23250,40,1155198
23,-907,Сухой лог,direct,3750,25480,277051
5,25692127,Монумент Славы,direct,4500,6997,263126
18,25642909,Центральный парк,direct,21750,7506,1106231
28,290224818,У моря обского,direct,8000,7974,73494
12,-790,Пойма 1й Ельцовки,direct,21750,3565,1047167
30,53372014,Сквер авиастроителей,direct,8000,957,591357
18,25642909,Центральный парк,direct,22500,8601,1133276
19,774,Набережная (вместе),direct,12250,915,995781
23,-907,Сухой лог,direct,15000,17666,971360
18,25642909,Центральный парк,direct,14500,1006,1012406
32,591,Ботанический сад СО РАН,direct,40250,2671,1152338
13,55228146,"Парк ""Горский""",direct,10500,8867,895500
10,25768832,Нарымский сквер,direct,24000,1520,1135369
14,25642999,Первомайский сквер,direct,19750,3850,1080424
5,25692127,Монумент Славы,direct,20000,8799,1115030
20,25768888,Сквер театра Глобус,direct,17500,74,1040299
14,25642999,Первомайский сквер,direct,16500,8654,1028814
2,-512,Заельцовский парк,direct,6500,12181,230693
31,-1019,Пойма ручья в Щ,direct,6750,3678,91512
22,-1094,Парк Кирова (Октябрьский р-н),direct,19750,8877,1106027
12,-790,Пойма 1й Ельцовки,direct,17500,528,1027720
18,25642909,Центральный парк,direct,25750,100,1153603
23,-907,Сухой лог,direct,22250,3505,1043808
28,290224818,У моря обского,direct,28750,10417,1098111
28,290224818,У моря обского,direct,5250,1396,46835
13,55228146,"Парк ""Горский""",direct,10750,5788,901288
3,-510,Ботсад (город),direct,7750,32284,525718
22,-1094,Парк Кирова (Октябрьский р-н),direct,16500,403,1027461
5,25692127,Монумент Славы,direct,6000,30635,375499
19,774,Набережная (вместе),direct,8500,19582,866057
20,25768888,Сквер театра Глобус,direct,21750,1232,1135365
5,25692127,Монумент Славы,direct,8750,23469,681258
3,-510,Ботсад (город),direct,21250,532,1040303
20,25768888,Сквер театра Глобус,direct,22500,387,1135775
27,51871600,Павловский сквер,direct,23000,277,1047795
17,59547865,сквер Героев Революции,direct,25000,400,1153603
